WAVELENGTH  FLUX_DISK    FLUX_WD    FLUX_SEC       FLUX
 6242.2442 2.9369e-13 7.5721e-15  1.3528e-12 1.6541e-12
 6243.2893 2.9353e-13 7.5675e-15  1.3523e-12 1.6534e-12
 6244.3344 2.9336e-13 7.5630e-15  1.3517e-12 1.6526e-12
 6245.3795 2.9320e-13 7.5585e-15  1.3512e-12 1.6519e-12
 6246.4246 2.9304e-13 7.5540e-15  1.3506e-12 1.6512e-12
 6247.4697 2.9288e-13 7.5495e-15  1.3501e-12 1.6505e-12
 6248.5149 2.9272e-13 7.5450e-15  1.3495e-12 1.6498e-12
 6249.5600 2.9255e-13 7.5405e-15  1.3490e-12 1.6490e-12
 6250.6051 2.9239e-13 7.5360e-15  1.3484e-12 1.6483e-12
 6251.6502 2.9223e-13 7.5315e-15  1.3479e-12 1.6476e-12
 6252.6953 2.9207e-13 7.5270e-15  1.3473e-12 1.6469e-12
 6253.7404 2.9191e-13 7.5225e-15  1.3468e-12 1.6462e-12
 6254.7855 2.9175e-13 7.5180e-15  1.3462e-12 1.6455e-12
 6255.8306 2.9159e-13 7.5135e-15  1.3457e-12 1.6448e-12
 6256.8757 2.9143e-13 7.5091e-15  1.3451e-12 1.6440e-12
 6257.9208 2.9127e-13 7.5046e-15  1.3446e-12 1.6433e-12
 6258.9659 2.9110e-13 7.5001e-15  1.3440e-12 1.6426e-12
 6260.0110 2.9094e-13 7.4957e-15  1.3435e-12 1.6419e-12
 6261.0561 2.9078e-13 7.4912e-15  1.3429e-12 1.6412e-12
 6262.1012 2.9062e-13 7.4867e-15  1.3424e-12 1.6405e-12
 6263.1463 2.9046e-13 7.4823e-15  1.3418e-12 1.6398e-12
 6264.1914 2.9030e-13 7.4778e-15  1.3413e-12 1.6390e-12
 6265.2365 2.9014e-13 7.4734e-15  1.3407e-12 1.6383e-12
 6266.2816 2.8998e-13 7.4689e-15  1.3402e-12 1.6376e-12
 6267.3267 2.8982e-13 7.4645e-15  1.3396e-12 1.6369e-12
 6268.3718 2.8966e-13 7.4600e-15  1.3391e-12 1.6362e-12
 6269.4169 2.8950e-13 7.4556e-15  1.3385e-12 1.6355e-12
 6270.4620 2.8934e-13 7.4512e-15  1.3380e-12 1.6348e-12
 6271.5072 2.8919e-13 7.4467e-15  1.3374e-12 1.6341e-12
 6272.5523 2.8903e-13 7.4423e-15  1.3369e-12 1.6334e-12
 6273.5974 2.8887e-13 7.4379e-15  1.3363e-12 1.6327e-12
 6274.6425 2.8871e-13 7.4335e-15  1.3358e-12 1.6319e-12
 6275.6876 2.8855e-13 7.4290e-15  1.3353e-12 1.6312e-12
 6276.7327 2.8839e-13 7.4246e-15  1.3347e-12 1.6305e-12
 6277.7778 2.8823e-13 7.4202e-15  1.3342e-12 1.6298e-12
 6278.8229 2.8807e-13 7.4158e-15  1.3336e-12 1.6291e-12
 6279.8680 2.8791e-13 7.4114e-15  1.3331e-12 1.6284e-12
 6280.9131 2.8776e-13 7.4070e-15  1.3325e-12 1.6277e-12
 6281.9582 2.8760e-13 7.4026e-15  1.3320e-12 1.6270e-12
 6283.0033 2.8744e-13 7.3982e-15  1.3314e-12 1.6263e-12
 6284.0484 2.8728e-13 7.3938e-15  1.3309e-12 1.6256e-12
 6285.0935 2.8712e-13 7.3894e-15  1.3304e-12 1.6249e-12
 6286.1386 2.8697e-13 7.3850e-15  1.3298e-12 1.6242e-12
 6287.1837 2.8681e-13 7.3807e-15  1.3293e-12 1.6235e-12
 6288.2288 2.8665e-13 7.3763e-15  1.3287e-12 1.6228e-12
 6289.2739 2.8649e-13 7.3719e-15  1.3282e-12 1.6221e-12
 6290.3190 2.8634e-13 7.3675e-15  1.3277e-12 1.6214e-12
 6291.3641 2.8618e-13 7.3632e-15  1.3271e-12 1.6207e-12
 6292.4092 2.8602e-13 7.3588e-15  1.3266e-12 1.6200e-12
 6293.4543 2.8586e-13 7.3544e-15  1.3260e-12 1.6192e-12
 6294.4994 2.8571e-13 7.3501e-15  1.3255e-12 1.6185e-12
 6295.5446 2.8555e-13 7.3457e-15  1.3250e-12 1.6178e-12
 6296.5897 2.8539e-13 7.3414e-15  1.3244e-12 1.6171e-12
 6297.6348 2.8524e-13 7.3370e-15  1.3239e-12 1.6164e-12
 6298.6799 2.8508e-13 7.3327e-15  1.3233e-12 1.6157e-12
 6299.7250 2.8492e-13 7.3283e-15  1.3228e-12 1.6150e-12
 6300.7701 2.8477e-13 7.3240e-15  1.3223e-12 1.6143e-12
 6301.8152 2.8461e-13 7.3196e-15  1.3217e-12 1.6136e-12
 6302.8603 2.8445e-13 7.3153e-15  1.3212e-12 1.6129e-12
 6303.9054 2.8430e-13 7.3110e-15  1.3206e-12 1.6122e-12
 6304.9505 2.8414e-13 7.3067e-15  1.3201e-12 1.6115e-12
 6305.9956 2.8399e-13 7.3023e-15  1.3196e-12 1.6109e-12
 6307.0407 2.8383e-13 7.2980e-15  1.3190e-12 1.6102e-12
 6308.0858 2.8368e-13 7.2937e-15  1.3185e-12 1.6095e-12
 6309.1309 2.8352e-13 7.2894e-15  1.3179e-12 1.6088e-12
 6310.1760 2.8336e-13 7.2851e-15  1.3174e-12 1.6081e-12
 6311.2211 2.8321e-13 7.2808e-15  1.3169e-12 1.6074e-12
 6312.2662 2.8305e-13 7.2765e-15  1.3163e-12 1.6067e-12
 6313.3113 2.8290e-13 7.2721e-15  1.3158e-12 1.6060e-12
 6314.3564 2.8274e-13 7.2678e-15  1.3153e-12 1.6053e-12
 6315.4015 2.8259e-13 7.2636e-15  1.3147e-12 1.6046e-12
 6316.4466 2.8243e-13 7.2593e-15  1.3142e-12 1.6039e-12
 6317.4917 2.8228e-13 7.2550e-15  1.3137e-12 1.6032e-12
 6318.5369 2.8212e-13 7.2507e-15  1.3131e-12 1.6025e-12
 6319.5820 2.8197e-13 7.2464e-15  1.3126e-12 1.6018e-12
 6320.6271 2.8182e-13 7.2421e-15  1.3121e-12 1.6011e-12
 6321.6722 2.8166e-13 7.2378e-15  1.3115e-12 1.6004e-12
 6322.7173 2.8151e-13 7.2336e-15  1.3110e-12 1.5997e-12
 6323.7624 2.8135e-13 7.2293e-15  1.3105e-12 1.5990e-12
 6324.8075 2.8120e-13 7.2250e-15  1.3099e-12 1.5983e-12
 6325.8526 2.8105e-13 7.2208e-15  1.3094e-12 1.5977e-12
 6326.8977 2.8089e-13 7.2165e-15  1.3089e-12 1.5970e-12
 6327.9428 2.8074e-13 7.2122e-15  1.3083e-12 1.5963e-12
 6328.9879 2.8058e-13 7.2080e-15  1.3078e-12 1.5956e-12
 6330.0330 2.8043e-13 7.2037e-15  1.3073e-12 1.5949e-12
 6331.0781 2.8028e-13 7.1995e-15  1.3067e-12 1.5942e-12
 6332.1232 2.8012e-13 7.1952e-15  1.3062e-12 1.5935e-12
 6333.1683 2.7997e-13 7.1910e-15  1.3057e-12 1.5928e-12
 6334.2134 2.7982e-13 7.1868e-15  1.3051e-12 1.5921e-12
 6335.2585 2.7967e-13 7.1825e-15  1.3046e-12 1.5914e-12
 6336.3036 2.7951e-13 7.1783e-15  1.3041e-12 1.5908e-12
 6337.3487 2.7936e-13 7.1741e-15  1.3035e-12 1.5901e-12
 6338.3938 2.7921e-13 7.1698e-15  1.3030e-12 1.5894e-12
 6339.4389 2.7905e-13 7.1656e-15  1.3025e-12 1.5887e-12
 6340.4840 2.7890e-13 7.1614e-15  1.3019e-12 1.5880e-12
 6341.5292 2.7875e-13 7.1572e-15  1.3014e-12 1.5873e-12
 6342.5743 2.7860e-13 7.1530e-15  1.3009e-12 1.5866e-12
 6343.6194 2.7845e-13 7.1487e-15  1.3004e-12 1.5860e-12
 6344.6645 2.7829e-13 7.1445e-15  1.2998e-12 1.5853e-12
 6345.7096 2.7814e-13 7.1403e-15  1.2993e-12 1.5846e-12
 6346.7547 2.7799e-13 7.1361e-15  1.2988e-12 1.5839e-12
 6347.7998 2.7784e-13 7.1319e-15  1.2982e-12 1.5832e-12
 6348.8449 2.7769e-13 7.1277e-15  1.2977e-12 1.5825e-12
 6349.8900 2.7753e-13 7.1235e-15  1.2972e-12 1.5818e-12
 6350.9351 2.7738e-13 7.1193e-15  1.2967e-12 1.5812e-12
 6351.9802 2.7723e-13 7.1152e-15  1.2961e-12 1.5805e-12
 6353.0253 2.7708e-13 7.1110e-15  1.2956e-12 1.5798e-12
 6354.0704 2.7693e-13 7.1068e-15  1.2951e-12 1.5791e-12
 6355.1155 2.7678e-13 7.1026e-15  1.2946e-12 1.5784e-12
 6356.1606 2.7663e-13 7.0984e-15  1.2940e-12 1.5778e-12
 6357.2057 2.7648e-13 7.0943e-15  1.2935e-12 1.5771e-12
 6358.2508 2.7633e-13 7.0901e-15  1.2930e-12 1.5764e-12
 6359.2959 2.7618e-13 7.0859e-15  1.2924e-12 1.5757e-12
 6360.3410 2.7603e-13 7.0818e-15  1.2919e-12 1.5750e-12
 6361.3861 2.7587e-13 7.0776e-15  1.2914e-12 1.5743e-12
 6362.4312 2.7572e-13 7.0735e-15  1.2909e-12 1.5737e-12
 6363.4763 2.7557e-13 7.0693e-15  1.2903e-12 1.5730e-12
 6364.5215 2.7542e-13 7.0652e-15  1.2898e-12 1.5723e-12
 6365.5666 2.7527e-13 7.0610e-15  1.2893e-12 1.5716e-12
 6366.6117 2.7512e-13 7.0569e-15  1.2888e-12 1.5710e-12
 6367.6568 2.7497e-13 7.0527e-15  1.2883e-12 1.5703e-12
 6368.7019 2.7482e-13 7.0486e-15  1.2877e-12 1.5696e-12
 6369.7470 2.7467e-13 7.0444e-15  1.2872e-12 1.5689e-12
 6370.7921 2.7453e-13 7.0403e-15  1.2867e-12 1.5682e-12
 6371.8372 2.7438e-13 7.0362e-15  1.2862e-12 1.5676e-12
 6372.8823 2.7423e-13 7.0321e-15  1.2856e-12 1.5669e-12
 6373.9274 2.7408e-13 7.0279e-15  1.2851e-12 1.5662e-12
 6374.9725 2.7393e-13 7.0238e-15  1.2846e-12 1.5655e-12
 6376.0176 2.7378e-13 7.0197e-15  1.2841e-12 1.5649e-12
 6377.0627 2.7363e-13 7.0156e-15  1.2835e-12 1.5642e-12
 6378.1078 2.7348e-13 7.0115e-15  1.2830e-12 1.5635e-12
 6379.1529 2.7333e-13 7.0074e-15  1.2825e-12 1.5628e-12
 6380.1980 2.7318e-13 7.0033e-15  1.2820e-12 1.5622e-12
 6381.2431 2.7304e-13 6.9992e-15  1.2815e-12 1.5615e-12
 6382.2882 2.7289e-13 6.9951e-15  1.2809e-12 1.5608e-12
 6383.3333 2.7274e-13 6.9910e-15  1.2804e-12 1.5602e-12
 6384.3784 2.7259e-13 6.9869e-15  1.2799e-12 1.5595e-12
 6385.4235 2.7244e-13 6.9828e-15  1.2794e-12 1.5588e-12
 6386.4686 2.7229e-13 6.9787e-15  1.2789e-12 1.5581e-12
 6387.5138 2.7215e-13 6.9746e-15  1.2783e-12 1.5575e-12
 6388.5589 2.7200e-13 6.9705e-15  1.2778e-12 1.5568e-12
 6389.6040 2.7185e-13 6.9664e-15  1.2773e-12 1.5561e-12
 6390.6491 2.7170e-13 6.9624e-15  1.2768e-12 1.5555e-12
 6391.6942 2.7156e-13 6.9583e-15  1.2763e-12 1.5548e-12
 6392.7393 2.7141e-13 6.9542e-15  1.2757e-12 1.5541e-12
 6393.7844 2.7126e-13 6.9502e-15  1.2752e-12 1.5534e-12
 6394.8295 2.7111e-13 6.9461e-15  1.2747e-12 1.5528e-12
 6395.8746 2.7097e-13 6.9420e-15  1.2742e-12 1.5521e-12
 6396.9197 2.7082e-13 6.9380e-15  1.2737e-12 1.5514e-12
 6397.9648 2.7067e-13 6.9339e-15  1.2732e-12 1.5508e-12
 6399.0099 2.7053e-13 6.9299e-15  1.2726e-12 1.5501e-12
 6400.0550 2.7038e-13 6.9258e-15  1.2721e-12 1.5494e-12
 6401.1001 2.7023e-13 6.9218e-15  1.2716e-12 1.5488e-12
 6402.1452 2.7009e-13 6.9177e-15  1.2711e-12 1.5481e-12
 6403.1903 2.6994e-13 6.9137e-15  1.2706e-12 1.5474e-12
 6404.2354 2.6979e-13 6.9097e-15  1.2701e-12 1.5468e-12
 6405.2805 2.6965e-13 6.9056e-15  1.2695e-12 1.5461e-12
 6406.3256 2.6950e-13 6.9016e-15  1.2690e-12 1.5454e-12
 6407.3707 2.6935e-13 6.8976e-15  1.2685e-12 1.5448e-12
 6408.4158 2.6921e-13 6.8935e-15  1.2680e-12 1.5441e-12
 6409.4609 2.6906e-13 6.8895e-15  1.2675e-12 1.5434e-12
 6410.5061 2.6892e-13 6.8855e-15  1.2670e-12 1.5428e-12
 6411.5512 2.6877e-13 6.8815e-15  1.2665e-12 1.5421e-12
 6412.5963 2.6863e-13 6.8775e-15  1.2659e-12 1.5414e-12
 6413.6414 2.6848e-13 6.8734e-15  1.2654e-12 1.5408e-12
 6414.6865 2.6833e-13 6.8694e-15  1.2649e-12 1.5401e-12
 6415.7316 2.6819e-13 6.8654e-15  1.2644e-12 1.5395e-12
 6416.7767 2.6804e-13 6.8614e-15  1.2639e-12 1.5388e-12
 6417.8218 2.6790e-13 6.8574e-15  1.2634e-12 1.5381e-12
 6418.8669 2.6775e-13 6.8534e-15  1.2629e-12 1.5375e-12
 6419.9120 2.6761e-13 6.8494e-15  1.2624e-12 1.5368e-12
 6420.9571 2.6746e-13 6.8455e-15  1.2618e-12 1.5362e-12
 6422.0022 2.6732e-13 6.8415e-15  1.2613e-12 1.5355e-12
 6423.0473 2.6717e-13 6.8375e-15  1.2608e-12 1.5348e-12
 6424.0924 2.6703e-13 6.8335e-15  1.2603e-12 1.5342e-12
 6425.1375 2.6689e-13 6.8295e-15  1.2598e-12 1.5335e-12
 6426.1826 2.6674e-13 6.8255e-15  1.2593e-12 1.5329e-12
 6427.2277 2.6660e-13 6.8216e-15  1.2588e-12 1.5322e-12
 6428.2728 2.6645e-13 6.8176e-15  1.2583e-12 1.5315e-12
 6429.3179 2.6631e-13 6.8136e-15  1.2578e-12 1.5309e-12
 6430.3630 2.6617e-13 6.8097e-15  1.2572e-12 1.5302e-12
 6431.4081 2.6602e-13 6.8057e-15  1.2567e-12 1.5296e-12
 6432.4532 2.6588e-13 6.8017e-15  1.2562e-12 1.5289e-12
 6433.4983 2.6573e-13 6.7978e-15  1.2557e-12 1.5282e-12
 6434.5435 2.6559e-13 6.7938e-15  1.2552e-12 1.5276e-12
 6435.5886 2.6545e-13 6.7899e-15  1.2547e-12 1.5269e-12
 6436.6337 2.6530e-13 6.7859e-15  1.2542e-12 1.5263e-12
 6437.6788 2.6516e-13 6.7820e-15  1.2537e-12 1.5256e-12
 6438.7239 2.6502e-13 6.7780e-15  1.2532e-12 1.5250e-12
 6439.7690 2.6487e-13 6.7741e-15  1.2527e-12 1.5243e-12
 6440.8141 2.6473e-13 6.7702e-15  1.2522e-12 1.5237e-12
 6441.8592 2.6459e-13 6.7662e-15  1.2517e-12 1.5230e-12
 6442.9043 2.6444e-13 6.7623e-15  1.2511e-12 1.5224e-12
 6443.9494 2.6430e-13 6.7584e-15  1.2506e-12 1.5217e-12
 6444.9945 2.6416e-13 6.7545e-15  1.2501e-12 1.5210e-12
 6446.0396 2.6402e-13 6.7505e-15  1.2496e-12 1.5204e-12
 6447.0847 2.6387e-13 6.7466e-15  1.2491e-12 1.5197e-12
 6448.1298 2.6373e-13 6.7427e-15  1.2486e-12 1.5191e-12
 6449.1749 2.6359e-13 6.7388e-15  1.2481e-12 1.5184e-12
 6450.2200 2.6345e-13 6.7349e-15  1.2476e-12 1.5178e-12
 6451.2651 2.6331e-13 6.7310e-15  1.2471e-12 1.5171e-12
 6452.3102 2.6316e-13 6.7271e-15  1.2466e-12 1.5165e-12
 6453.3553 2.6302e-13 6.7232e-15  1.2461e-12 1.5158e-12
 6454.4004 2.6288e-13 6.7193e-15  1.2456e-12 1.5152e-12
 6455.4455 2.6274e-13 6.7154e-15  1.2451e-12 1.5145e-12
 6456.4906 2.6260e-13 6.7115e-15  1.2446e-12 1.5139e-12
 6457.5358 2.6246e-13 6.7076e-15  1.2441e-12 1.5132e-12
 6458.5809 2.6231e-13 6.7037e-15  1.2436e-12 1.5126e-12
 6459.6260 2.6217e-13 6.6998e-15  1.2431e-12 1.5119e-12
 6460.6711 2.6203e-13 6.6959e-15  1.2426e-12 1.5113e-12
 6461.7162 2.6189e-13 6.6920e-15  1.2421e-12 1.5106e-12
 6462.7613 2.6175e-13 6.6882e-15  1.2415e-12 1.5100e-12
 6463.8064 2.6161e-13 6.6843e-15  1.2410e-12 1.5093e-12
 6464.8515 2.6147e-13 6.6804e-15  1.2405e-12 1.5087e-12
 6465.8966 2.6133e-13 6.6765e-15  1.2400e-12 1.5080e-12
 6466.9417 2.6119e-13 6.6727e-15  1.2395e-12 1.5074e-12
 6467.9868 2.6105e-13 6.6688e-15  1.2390e-12 1.5068e-12
 6469.0319 2.6090e-13 6.6650e-15  1.2385e-12 1.5061e-12
 6470.0770 2.6076e-13 6.6611e-15  1.2380e-12 1.5055e-12
 6471.1221 2.6062e-13 6.6572e-15  1.2375e-12 1.5048e-12
 6472.1672 2.6048e-13 6.6534e-15  1.2370e-12 1.5042e-12
 6473.2123 2.6034e-13 6.6495e-15  1.2365e-12 1.5035e-12
 6474.2574 2.6020e-13 6.6457e-15  1.2360e-12 1.5029e-12
 6475.3025 2.6006e-13 6.6419e-15  1.2355e-12 1.5022e-12
 6476.3476 2.5992e-13 6.6380e-15  1.2350e-12 1.5016e-12
 6477.3927 2.5978e-13 6.6342e-15  1.2345e-12 1.5010e-12
 6478.4378 2.5964e-13 6.6303e-15  1.2340e-12 1.5003e-12
 6479.4829 2.5950e-13 6.6265e-15  1.2335e-12 1.4997e-12
 6480.5281 2.5937e-13 6.6227e-15  1.2330e-12 1.4990e-12
 6481.5732 2.5923e-13 6.6188e-15  1.2325e-12 1.4984e-12
 6482.6183 2.5909e-13 6.6150e-15  1.2320e-12 1.4977e-12
 6483.6634 2.5895e-13 6.6112e-15  1.2315e-12 1.4971e-12
 6484.7085 2.5881e-13 6.6074e-15  1.2310e-12 1.4965e-12
 6485.7536 2.5867e-13 6.6036e-15  1.2305e-12 1.4958e-12
 6486.7987 2.5853e-13 6.5998e-15  1.2300e-12 1.4952e-12
 6487.8438 2.5839e-13 6.5959e-15  1.2295e-12 1.4945e-12
 6488.8889 2.5825e-13 6.5921e-15  1.2290e-12 1.4939e-12
 6489.9340 2.5811e-13 6.5883e-15  1.2286e-12 1.4933e-12
 6490.9791 2.5798e-13 6.5845e-15  1.2281e-12 1.4926e-12
 6492.0242 2.5784e-13 6.5807e-15  1.2276e-12 1.4920e-12
 6493.0693 2.5770e-13 6.5769e-15  1.2271e-12 1.4913e-12
 6494.1144 2.5756e-13 6.5731e-15  1.2266e-12 1.4907e-12
 6495.1595 2.5742e-13 6.5693e-15  1.2261e-12 1.4901e-12
 6496.2046 2.5728e-13 6.5656e-15  1.2256e-12 1.4894e-12
 6497.2497 2.5715e-13 6.5618e-15  1.2251e-12 1.4888e-12
 6498.2948 2.5701e-13 6.5580e-15  1.2246e-12 1.4881e-12
 6499.3399 2.5687e-13 6.5542e-15  1.2241e-12 1.4875e-12
 6500.3850 2.5673e-13 6.5504e-15  1.2236e-12 1.4869e-12
 6501.4301 2.5660e-13 6.5467e-15  1.2231e-12 1.4862e-12
 6502.4752 2.5646e-13 6.5429e-15  1.2226e-12 1.4856e-12
 6503.5204 2.5632e-13 6.5391e-15  1.2221e-12 1.4850e-12
 6504.5655 2.5618e-13 6.5353e-15  1.2216e-12 1.4843e-12
 6505.6106 2.5605e-13 6.5316e-15  1.2211e-12 1.4837e-12
 6506.6557 2.5591e-13 6.5278e-15  1.2206e-12 1.4831e-12
 6507.7008 2.5577e-13 6.5241e-15  1.2201e-12 1.4824e-12
 6508.7459 2.5563e-13 6.5203e-15  1.2196e-12 1.4818e-12
 6509.7910 2.5550e-13 6.5165e-15  1.2192e-12 1.4812e-12
 6510.8361 2.5536e-13 6.5128e-15  1.2187e-12 1.4805e-12
 6511.8812 2.5522e-13 6.5090e-15  1.2182e-12 1.4799e-12
 6512.9263 2.5509e-13 6.5053e-15  1.2177e-12 1.4793e-12
 6513.9714 2.5495e-13 6.5016e-15  1.2172e-12 1.4786e-12
 6515.0165 2.5481e-13 6.4978e-15  1.2167e-12 1.4780e-12
 6516.0616 2.5468e-13 6.4941e-15  1.2162e-12 1.4774e-12
 6517.1067 2.5454e-13 6.4903e-15  1.2157e-12 1.4767e-12
 6518.1518 2.5440e-13 6.4866e-15  1.2152e-12 1.4761e-12
 6519.1969 2.5427e-13 6.4829e-15  1.2147e-12 1.4755e-12
 6520.2420 2.5413e-13 6.4792e-15  1.2142e-12 1.4748e-12
 6521.2871 2.5400e-13 6.4754e-15  1.2137e-12 1.4742e-12
 6522.3322 2.5386e-13 6.4717e-15  1.2133e-12 1.4736e-12
 6523.3773 2.5373e-13 6.4680e-15  1.2128e-12 1.4730e-12
 6524.4224 2.5359e-13 6.4643e-15  1.2123e-12 1.4723e-12
 6525.4675 2.5345e-13 6.4606e-15  1.2118e-12 1.4717e-12
 6526.5127 2.5332e-13 6.4568e-15  1.2113e-12 1.4711e-12
 6527.5578 2.5318e-13 6.4531e-15  1.2108e-12 1.4704e-12
 6528.6029 2.5305e-13 6.4494e-15  1.2103e-12 1.4698e-12
 6529.6480 2.5291e-13 6.4457e-15  1.2098e-12 1.4692e-12
 6530.6931 2.5278e-13 6.4420e-15  1.2093e-12 1.4686e-12
 6531.7382 2.5264e-13 6.4383e-15  1.2089e-12 1.4679e-12
 6532.7833 2.5251e-13 6.4346e-15  1.2084e-12 1.4673e-12
 6533.8284 2.5237e-13 6.4309e-15  1.2079e-12 1.4667e-12
 6534.8735 2.5224e-13 6.4273e-15  1.2074e-12 1.4661e-12
 6535.9186 2.5210e-13 6.4236e-15  1.2069e-12 1.4654e-12
 6536.9637 2.5197e-13 6.4199e-15  1.2064e-12 1.4648e-12
 6538.0088 2.5183e-13 6.4162e-15  1.2059e-12 1.4642e-12
 6539.0539 2.5170e-13 6.4125e-15  1.2054e-12 1.4636e-12
 6540.0990 2.5156e-13 6.4088e-15  1.2050e-12 1.4629e-12
 6541.1441 2.5143e-13 6.4052e-15  1.2045e-12 1.4623e-12
 6542.1892 2.5130e-13 6.4015e-15  1.2040e-12 1.4617e-12
 6543.2343 2.5116e-13 6.3978e-15  1.2035e-12 1.4611e-12
 6544.2794 2.5103e-13 6.3942e-15  1.2030e-12 1.4604e-12
 6545.3245 2.5089e-13 6.3905e-15  1.2025e-12 1.4598e-12
 6546.3696 2.5076e-13 6.3868e-15  1.2020e-12 1.4592e-12
 6547.4147 2.5063e-13 6.3832e-15  1.2016e-12 1.4586e-12
 6548.4598 2.5049e-13 6.3795e-15  1.2011e-12 1.4579e-12
 6549.5050 2.5036e-13 6.3759e-15  1.2006e-12 1.4573e-12
 6550.5501 2.5023e-13 6.3722e-15  1.2001e-12 1.4567e-12
 6551.5952 2.5009e-13 6.3686e-15  1.1996e-12 1.4561e-12
 6552.6403 2.4996e-13 6.3649e-15  1.1991e-12 1.4555e-12
 6553.6854 2.4983e-13 6.3613e-15  1.1986e-12 1.4548e-12
 6554.7305 2.4969e-13 6.3576e-15  1.1982e-12 1.4542e-12
 6555.7756 2.4956e-13 6.3540e-15  1.1977e-12 1.4536e-12
 6556.8207 2.4943e-13 6.3504e-15  1.1972e-12 1.4530e-12
 6557.8658 2.4929e-13 6.3467e-15  1.1967e-12 1.4524e-12
 6558.9109 2.4916e-13 6.3431e-15  1.1962e-12 1.4517e-12
 6559.9560 2.4903e-13 6.3395e-15  1.1958e-12 1.4511e-12
 6561.0011 2.4890e-13 6.3359e-15  1.1953e-12 1.4505e-12
 6562.0462 2.4876e-13 6.3322e-15  1.1948e-12 1.4499e-12
 6563.0913 2.4863e-13 6.3286e-15  1.1943e-12 1.4493e-12
 6564.1364 2.4850e-13 6.3250e-15  1.1938e-12 1.4486e-12
 6565.1815 2.4837e-13 6.3214e-15  1.1933e-12 1.4480e-12
 6566.2266 2.4823e-13 6.3178e-15  1.1929e-12 1.4474e-12
 6567.2717 2.4810e-13 6.3142e-15  1.1924e-12 1.4468e-12
 6568.3168 2.4797e-13 6.3106e-15  1.1919e-12 1.4462e-12
 6569.3619 2.4784e-13 6.3070e-15  1.1914e-12 1.4456e-12
 6570.4070 2.4771e-13 6.3033e-15  1.1909e-12 1.4450e-12
 6571.4521 2.4757e-13 6.2997e-15  1.1905e-12 1.4443e-12
 6572.4972 2.4744e-13 6.2962e-15  1.1900e-12 1.4437e-12
 6573.5424 2.4731e-13 6.2926e-15  1.1895e-12 1.4431e-12
 6574.5875 2.4718e-13 6.2890e-15  1.1890e-12 1.4425e-12
 6575.6326 2.4705e-13 6.2854e-15  1.1885e-12 1.4419e-12
 6576.6777 2.4692e-13 6.2818e-15  1.1881e-12 1.4413e-12
 6577.7228 2.4679e-13 6.2782e-15  1.1876e-12 1.4406e-12
 6578.7679 2.4665e-13 6.2746e-15  1.1871e-12 1.4400e-12
 6579.8130 2.4652e-13 6.2710e-15  1.1866e-12 1.4394e-12
 6580.8581 2.4639e-13 6.2675e-15  1.1862e-12 1.4388e-12
 6581.9032 2.4626e-13 6.2639e-15  1.1857e-12 1.4382e-12
 6582.9483 2.4613e-13 6.2603e-15  1.1852e-12 1.4376e-12
 6583.9934 2.4600e-13 6.2568e-15  1.1847e-12 1.4370e-12
 6585.0385 2.4587e-13 6.2532e-15  1.1842e-12 1.4364e-12
 6586.0836 2.4574e-13 6.2496e-15  1.1838e-12 1.4358e-12
 6587.1287 2.4561e-13 6.2461e-15  1.1833e-12 1.4351e-12
 6588.1738 2.4548e-13 6.2425e-15  1.1828e-12 1.4345e-12
 6589.2189 2.4535e-13 6.2390e-15  1.1823e-12 1.4339e-12
 6590.2640 2.4522e-13 6.2354e-15  1.1819e-12 1.4333e-12
 6591.3091 2.4509e-13 6.2318e-15  1.1814e-12 1.4327e-12
 6592.3542 2.4496e-13 6.2283e-15  1.1809e-12 1.4321e-12
 6593.3993 2.4483e-13 6.2248e-15  1.1804e-12 1.4315e-12
 6594.4444 2.4470e-13 6.2212e-15  1.1800e-12 1.4309e-12
 6595.4895 2.4457e-13 6.2177e-15  1.1795e-12 1.4303e-12
 6596.5347 2.4444e-13 6.2141e-15  1.1790e-12 1.4297e-12
 6597.5798 2.4431e-13 6.2106e-15  1.1785e-12 1.4291e-12
 6598.6249 2.4418e-13 6.2071e-15  1.1781e-12 1.4284e-12
 6599.6700 2.4405e-13 6.2035e-15  1.1776e-12 1.4278e-12
 6600.7151 2.4392e-13 6.2000e-15  1.1771e-12 1.4272e-12
 6601.7602 2.4379e-13 6.1965e-15  1.1766e-12 1.4266e-12
 6602.8053 2.4366e-13 6.1930e-15  1.1762e-12 1.4260e-12
 6603.8504 2.4353e-13 6.1894e-15  1.1757e-12 1.4254e-12
 6604.8955 2.4340e-13 6.1859e-15  1.1752e-12 1.4248e-12
 6605.9406 2.4327e-13 6.1824e-15  1.1747e-12 1.4242e-12
 6606.9857 2.4315e-13 6.1789e-15  1.1743e-12 1.4236e-12
 6608.0308 2.4302e-13 6.1754e-15  1.1738e-12 1.4230e-12
 6609.0759 2.4289e-13 6.1719e-15  1.1733e-12 1.4224e-12
 6610.1210 2.4276e-13 6.1684e-15  1.1729e-12 1.4218e-12
 6611.1661 2.4263e-13 6.1649e-15  1.1724e-12 1.4212e-12
 6612.2112 2.4250e-13 6.1614e-15  1.1719e-12 1.4206e-12
 6613.2563 2.4237e-13 6.1579e-15  1.1714e-12 1.4200e-12
 6614.3014 2.4225e-13 6.1544e-15  1.1710e-12 1.4194e-12
